id,municipio_id,clave,nombre,latitud,longitud,altitud,carta,ambito,poblacion,masculino,femenino,viviendas,lat,lng,activo,nombre_municipio,nombre_estado,estado_id
250783,2007,312,La Mangana,251501.51,981501.367,79,G14D33,R,4,0,0,1,25.2504194,-98.2503797,1,Méndez,Tamaulipas,28
250784,2007,313,Santa Ana,245549.525,983232.476,140,G14D52,R,0,0,0,0,24.9304236,-98.5423544,1,Méndez,Tamaulipas,28
250785,2007,314,La Victoria,252034.698,982857.499,194,G14D32,R,4,0,0,1,25.3429717,-98.4826386,1,Méndez,Tamaulipas,28
250786,2007,315,El Prieto,250839.902,984811.209,111,G14D41,R,2,0,0,1,25.1444172,-98.8031136,1,Méndez,Tamaulipas,28
250787,2007,316,La Vaca,250921.076,984719.159,110,G14D41,R,0,0,0,0,25.1558544,-98.7886553,1,Méndez,Tamaulipas,28
250788,2007,317,San Pablo,251229.054,984326.964,124,G14D41,R,0,0,0,0,25.2080706,-98.7241567,1,Méndez,Tamaulipas,28
250789,2007,318,Loma la Garceña,251319.367,984223.975,157,G14D41,R,1,0,0,1,25.2220464,-98.7066597,1,Méndez,Tamaulipas,28
250790,2007,319,Miguel Ríos,251436.856,984214.826,149,G14D41,R,0,0,0,0,25.2435711,-98.7041183,1,Méndez,Tamaulipas,28
250791,2007,320,Dos Arbolitos,251238.745,983723.434,80,G14D42,R,0,0,0,0,25.2107625,-98.6231761,1,Méndez,Tamaulipas,28
250792,2007,322,El Quiote,251119.843,983715.811,80,G14D42,R,0,0,0,0,25.1888453,-98.6210586,1,Méndez,Tamaulipas,28
250793,2007,323,El Ebanito (Jesús Ángel Almaraz),251543.96,983929.743,83,G14D32,R,2,0,0,1,25.2622111,-98.6582619,1,Méndez,Tamaulipas,28
250794,2007,324,El Capul,251548.196,983731.413,87,G14D32,R,0,0,0,0,25.2633878,-98.6253925,1,Méndez,Tamaulipas,28
250795,2007,325,Los Albañiles (Concepción Durán),251720.685,983657.805,97,G14D32,R,0,0,0,0,25.2890792,-98.6160569,1,Méndez,Tamaulipas,28
250796,2007,326,José Villarreal,251752.66,983724.994,91,G14D32,R,0,0,0,0,25.2979611,-98.6236094,1,Méndez,Tamaulipas,28
250797,2007,327,El Ranchito (El Anhelo),251733.811,982937.938,191,G14D32,R,6,0,0,2,25.2927253,-98.4938717,1,Méndez,Tamaulipas,28
250798,2007,328,Adán Rodríguez,251802.106,983027.504,178,G14D32,R,0,0,0,0,25.300585,-98.50764,1,Méndez,Tamaulipas,28
250799,2007,329,Santa Mónica,251826.171,983157.396,160,G14D32,R,0,0,0,0,25.3072697,-98.53261,1,Méndez,Tamaulipas,28
250800,2007,330,Candelario Reyes,250842.315,983550.819,80,G14D42,R,0,0,0,0,25.1450875,-98.5974497,1,Méndez,Tamaulipas,28
250801,2007,331,Héctor López Cepeda,252041.303,982206.607,145,G14D32,R,0,0,0,0,25.3448064,-98.3685019,1,Méndez,Tamaulipas,28
250802,2007,332,Alejandro Vera Reséndez (Valerio),252126.062,982334.746,141,G14D32,R,4,0,0,2,25.3572394,-98.392985,1,Méndez,Tamaulipas,28
250803,2007,333,El Mortoneño,252154.45,982240.351,130,G14D32,R,2,0,0,1,25.365125,-98.3778753,1,Méndez,Tamaulipas,28
250804,2007,334,La Majada,252021.734,982757.434,242,G14D32,R,4,0,0,2,25.3393706,-98.4659539,1,Méndez,Tamaulipas,28
250805,2007,335,La Mina,251457.253,983135.392,180,G14D42,R,2,0,0,1,25.2492369,-98.5264978,1,Méndez,Tamaulipas,28
250806,2007,336,María de Jesús Ortiz,252005.623,982918.335,220,G14D32,R,0,0,0,0,25.3348953,-98.4884264,1,Méndez,Tamaulipas,28
250807,2007,337,El Muleto,252114.12,982910.0,170,G14D32,R,0,0,0,0,25.3539222,-98.4861111,1,Méndez,Tamaulipas,28
250808,2007,339,Ramiro Martínez Suárez,252159.322,982758.391,193,G14D32,R,5,0,0,1,25.3664783,-98.4662197,1,Méndez,Tamaulipas,28
250809,2007,340,Las Presitas,251946.992,982656.745,200,G14D32,R,0,0,0,0,25.32972,-98.4490958,1,Méndez,Tamaulipas,28
250810,2007,341,Palos Blancos,251645.706,982826.134,216,G14D32,R,0,0,0,0,25.2793628,-98.4739261,1,Méndez,Tamaulipas,28
250811,2007,342,Altamira,250926.171,983129.949,130,G14D42,R,0,0,0,0,25.1572697,-98.5249858,1,Méndez,Tamaulipas,28
250812,2007,343,El Nogal (Ramiro Andaverde Campos),251225.128,982506.778,143,G14D42,R,2,0,0,1,25.20698,-98.4185494,1,Méndez,Tamaulipas,28
250813,2007,344,La Retama,251228.57,982451.743,135,G14D42,R,2,0,0,1,25.2079361,-98.4143731,1,Méndez,Tamaulipas,28
250814,2007,345,Abel Treviño Martínez (Jesús María Treviño Dos),250825.106,983401.3,84,G14D42,R,8,0,0,2,25.1403072,-98.5670278,1,Méndez,Tamaulipas,28
250815,2007,346,Benito González Pérez,250444.416,982445.811,70,G14D42,R,3,0,0,1,25.0790044,-98.4127253,1,Méndez,Tamaulipas,28
250816,2007,347,Las Comitas,250057.553,983515.68,93,G14D42,R,1,0,0,1,25.0159869,-98.5876889,1,Méndez,Tamaulipas,28
250817,2007,348,El Cuatro,245956.12,983531.999,92,G14D52,R,0,0,0,0,24.9989222,-98.5922219,1,Méndez,Tamaulipas,28
250818,2007,349,San José,250020.571,983430.961,111,G14D42,R,5,0,0,2,25.0057142,-98.5752669,1,Méndez,Tamaulipas,28
250819,2007,351,El Recuerdo,245543.768,982858.59,111,G14D52,R,34,19,15,3,24.9288244,-98.4829417,1,Méndez,Tamaulipas,28
250820,2007,353,El Tambonito,245834.38,982435.884,62,G14D52,R,0,0,0,0,24.9762167,-98.4099678,1,Méndez,Tamaulipas,28
250821,2007,354,Los Puentecitos,245555.896,982609.148,80,G14D52,R,0,0,0,0,24.9321933,-98.4358744,1,Méndez,Tamaulipas,28
250822,2007,355,Las Agujitas,250224.461,982631.911,75,G14D42,R,43,25,18,10,25.0401281,-98.4421975,1,Méndez,Tamaulipas,28
250823,2007,356,San Rafael,250220.059,982930.764,80,G14D42,R,0,0,0,0,25.0389053,-98.4918789,1,Méndez,Tamaulipas,28
250824,2007,357,El Sabino,250523.125,983000.601,60,G14D42,R,0,0,0,0,25.0897569,-98.5001669,1,Méndez,Tamaulipas,28
250825,2007,358,El Tortillero,250410.376,982403.058,62,G14D42,R,0,0,0,0,25.0695489,-98.4008494,1,Méndez,Tamaulipas,28
250826,2007,359,La Purísima,250652.143,982225.352,90,G14D42,R,0,0,0,0,25.1144842,-98.3737089,1,Méndez,Tamaulipas,28
250827,2007,360,San Calistro,250810.825,982107.59,83,G14D42,R,0,0,0,0,25.1363403,-98.3521083,1,Méndez,Tamaulipas,28
250828,2007,361,Elías Pulido Fuentes,250519.0,982911.0,61,G14D42,R,0,0,0,0,25.0886111,-98.4863889,1,Méndez,Tamaulipas,28
250829,2007,362,Oscar Luis Alvarado López,251348.847,981137.436,57,G14D43,R,1,0,0,1,25.2302353,-98.1937322,1,Méndez,Tamaulipas,28
250830,2007,363,San Juan,250613.018,982107.794,92,G14D42,R,0,0,0,0,25.1036161,-98.352165,1,Méndez,Tamaulipas,28
250831,2007,364,San José,251724.588,981918.683,115,G14D33,R,0,0,0,0,25.2901633,-98.3218564,1,Méndez,Tamaulipas,28
250832,2007,365,Plan de Guadalupe,251742.453,982159.536,171,G14D32,R,0,0,0,0,25.2951258,-98.3665378,1,Méndez,Tamaulipas,28
250833,2007,366,La Presa Resendeña,251535.068,982300.886,137,G14D32,R,0,0,0,0,25.2597411,-98.3835794,1,Méndez,Tamaulipas,28
250834,2007,367,José González,251807.993,982332.762,171,G14D32,R,0,0,0,0,25.3022203,-98.3924339,1,Méndez,Tamaulipas,28
250835,2007,368,Magdalena Pruneda,251257.23,981323.647,76,G14D43,R,0,0,0,0,25.2158972,-98.2232353,1,Méndez,Tamaulipas,28
250836,2007,369,María Luisa Pruneda,251319.549,981357.175,83,G14D43,R,0,0,0,0,25.2220969,-98.2325486,1,Méndez,Tamaulipas,28
250837,2007,370,Ricardo Espinoza Guerrero,252038.575,981255.58,64,G14D33,R,9,0,0,2,25.3440486,-98.2154389,1,Méndez,Tamaulipas,28
250838,2007,371,Alfredo Morales Ruelas,252032.16,981254.0,64,G14D33,R,3,0,0,1,25.3422667,-98.215,1,Méndez,Tamaulipas,28
250839,2007,372,Pedro José Méndez,252024.361,981246.589,64,G14D33,R,461,229,232,126,25.3401003,-98.2129414,1,Méndez,Tamaulipas,28
250840,2007,373,Luis Echeverría Álvarez,251754.999,980805.53,41,G14D33,R,166,88,78,47,25.2986108,-98.1348694,1,Méndez,Tamaulipas,28
250841,2007,374,La Purísima,251916.461,980823.653,44,G14D33,R,186,94,92,59,25.3212392,-98.1399036,1,Méndez,Tamaulipas,28
250842,2007,376,La Purísima,251909.341,980948.764,50,G14D33,R,5,0,0,1,25.3192614,-98.1635456,1,Méndez,Tamaulipas,28
250843,2007,377,Santa Elena,251922.95,981206.232,59,G14D33,R,3,0,0,1,25.3230417,-98.2017311,1,Méndez,Tamaulipas,28
250844,2007,378,Manuel Parreño,251918.798,981240.813,61,G14D33,R,20,11,9,7,25.3218883,-98.2113369,1,Méndez,Tamaulipas,28
250845,2007,379,Los Arados,251900.768,981226.623,61,G14D33,R,0,0,0,0,25.31688,-98.2073953,1,Méndez,Tamaulipas,28
250846,2007,380,Espiaderos Uno,252107.734,980823.406,40,G14D33,R,0,0,0,0,25.3521483,-98.139835,1,Méndez,Tamaulipas,28
250847,2007,381,Ampliación San Lorenzo,252204.261,980623.182,32,G14D33,R,97,50,47,25,25.3678503,-98.1064394,1,Méndez,Tamaulipas,28
250848,2007,382,El Paraíso,252644.363,981329.344,59,G14D33,R,0,0,0,0,25.4456564,-98.2248178,1,Méndez,Tamaulipas,28
250849,2007,383,Las Palapas,252642.956,981326.056,58,G14D33,R,0,0,0,0,25.4452656,-98.2239044,1,Méndez,Tamaulipas,28
250850,2007,384,El Porvenir Nuevo,252536.42,981322.961,60,G14D33,R,0,0,0,0,25.4267833,-98.2230447,1,Méndez,Tamaulipas,28
250851,2007,385,San Lorenzo de Cárdenas González,252507.343,981309.15,58,G14D33,R,299,150,149,75,25.4187064,-98.2192083,1,Méndez,Tamaulipas,28
250852,2007,387,Dos Arbolitos,252538.616,980438.966,22,G14D33,R,4,0,0,1,25.4273933,-98.0774906,1,Méndez,Tamaulipas,28
250853,2007,388,Los Tres Potrillos,252449.84,980552.222,26,G14D33,R,0,0,0,0,25.4138444,-98.0978394,1,Méndez,Tamaulipas,28
250854,2007,389,Los Tres Potrillos,252530.732,980629.555,28,G14D33,R,0,0,0,0,25.4252033,-98.1082097,1,Méndez,Tamaulipas,28
250855,2007,390,La Palapa Uno,252349.648,980812.217,37,G14D33,R,0,0,0,0,25.3971244,-98.1367269,1,Méndez,Tamaulipas,28
250856,2007,391,La Palapa Dos,252318.97,980859.91,40,G14D33,R,6,0,0,1,25.3886028,-98.149975,1,Méndez,Tamaulipas,28
250857,2007,392,Baldomero,252321.084,980641.462,28,G14D33,R,4,0,0,1,25.38919,-98.1115172,1,Méndez,Tamaulipas,28
250858,2007,393,Miguel Alvarado Pruneda,251425.148,981225.624,64,G14D43,R,0,0,0,0,25.2403189,-98.2071178,1,Méndez,Tamaulipas,28
250859,2007,394,Guadalupe,251810.669,981244.085,66,G14D33,R,4,0,0,1,25.3029636,-98.2122458,1,Méndez,Tamaulipas,28
250860,2007,395,San José,251824.796,981307.003,66,G14D33,R,10,0,0,1,25.3068878,-98.2186119,1,Méndez,Tamaulipas,28
250861,2007,396,La Copa,252412.441,981332.705,62,G14D33,R,0,0,0,0,25.4034558,-98.2257514,1,Méndez,Tamaulipas,28
250862,2007,397,El Ebanito,252510.997,981330.322,61,G14D33,R,0,0,0,0,25.4197214,-98.2250894,1,Méndez,Tamaulipas,28
250863,2007,398,María Carolina,252523.203,981444.682,69,G14D33,R,6,0,0,2,25.4231119,-98.245745,1,Méndez,Tamaulipas,28
250864,2007,399,El Coyote (El Porvenir Viejo),252545.991,981424.308,64,G14D33,R,0,0,0,0,25.4294419,-98.2400856,1,Méndez,Tamaulipas,28
250865,2007,400,El Puma,252602.566,981504.729,70,G14D33,R,1,0,0,1,25.4340461,-98.2513136,1,Méndez,Tamaulipas,28
250866,2007,401,Palo Solo,252657.052,981506.26,69,G14D33,R,57,31,26,16,25.4491811,-98.2517389,1,Méndez,Tamaulipas,28
250867,2007,402,Pedro José Méndez,252813.662,981555.282,75,G14D33,R,12,7,5,4,25.4704617,-98.2653561,1,Méndez,Tamaulipas,28
250868,2007,403,El Conejo,252813.393,981618.992,77,G14D33,R,1,0,0,1,25.4703869,-98.2719422,1,Méndez,Tamaulipas,28
250869,2007,404,San Francisco,252645.031,981519.703,70,G14D33,R,2,0,0,1,25.4458419,-98.2554731,1,Méndez,Tamaulipas,28
250870,2007,405,Luis Ricardo,252648.275,981655.86,77,G14D33,R,3,0,0,1,25.4467431,-98.2821833,1,Méndez,Tamaulipas,28
250871,2007,406,El Limón,252715.214,981802.269,85,G14D33,R,6,0,0,1,25.4542261,-98.3006303,1,Méndez,Tamaulipas,28
250872,2007,407,La Esperanza,252738.005,981800.33,86,G14D33,R,0,0,0,0,25.4605569,-98.3000917,1,Méndez,Tamaulipas,28
250873,2007,408,Santa Isabel,252654.938,981823.396,89,G14D33,R,3,0,0,1,25.4485939,-98.3064989,1,Méndez,Tamaulipas,28
250874,2007,409,San Valentín,252735.965,981910.598,100,G14D33,R,4,0,0,1,25.4599903,-98.3196106,1,Méndez,Tamaulipas,28
250875,2007,410,La Loma,252737.809,982252.739,141,G14D32,R,5,0,0,1,25.4605025,-98.3813164,1,Méndez,Tamaulipas,28
250876,2007,411,Sierra Fría,252826.305,982442.166,160,G14D32,R,0,0,0,0,25.4739736,-98.4117128,1,Méndez,Tamaulipas,28
250877,2007,412,Polvorín Santa Isabel (PEMEX),252615.417,981933.532,109,G14D33,R,3,0,0,1,25.4376158,-98.3259811,1,Méndez,Tamaulipas,28
250878,2007,413,El Pozo Resendeño,251738.695,982322.871,161,G14D32,R,0,0,0,0,25.2940819,-98.3896864,1,Méndez,Tamaulipas,28
250879,2007,414,Eziquio Reséndez,251632.52,982310.455,170,G14D32,R,0,0,0,0,25.2757,-98.3862375,1,Méndez,Tamaulipas,28
250880,2007,415,Cinco Hermanos,252704.444,981946.391,101,G14D33,R,0,0,0,0,25.4512344,-98.3295531,1,Méndez,Tamaulipas,28
250881,2007,416,La Coyota,251024.222,981950.292,94,G14D43,R,0,0,0,0,25.173395,-98.3306367,1,Méndez,Tamaulipas,28
250882,2007,417,Loma Dolores,251142.397,981832.867,142,G14D43,R,0,0,0,0,25.1951103,-98.3091297,1,Méndez,Tamaulipas,28
250883,2007,418,Rancho Nuevo,251012.262,981545.299,98,G14D43,R,4,0,0,1,25.1700728,-98.2625831,1,Méndez,Tamaulipas,28
250884,2007,419,María de los Ángeles Cortés (El Guajolote),251059.996,981717.071,130,G14D43,R,4,0,0,1,25.1833322,-98.2880753,1,Méndez,Tamaulipas,28
250885,2007,420,Altamira de los Rodríguez,250150.65,982447.4,49,G14D42,R,2,0,0,1,25.0307361,-98.4131667,1,Méndez,Tamaulipas,28
250886,2007,423,Rancho Nuevo,250816.69,982740.221,168,G14D42,R,0,0,0,0,25.1379694,-98.4611725,1,Méndez,Tamaulipas,28
250887,2007,424,Santa Rita,250928.087,981733.927,138,G14D43,R,0,0,0,0,25.1578019,-98.2927575,1,Méndez,Tamaulipas,28
250888,2007,425,Tres Hermanos (Manuel Rivera Leal),251004.837,983852.796,94,G14D42,R,2,0,0,1,25.1680103,-98.6479989,1,Méndez,Tamaulipas,28
250889,2007,426,Las Tazas (Fidel Garza Briones),251235.104,983925.105,79,G14D42,R,1,0,0,1,25.2097511,-98.6569736,1,Méndez,Tamaulipas,28
250890,2007,427,Oscar García,252621.662,981907.295,98,G14D33,R,0,0,0,0,25.4393506,-98.3186931,1,Méndez,Tamaulipas,28
250891,2007,428,El Nuevo Chapeño,251813.903,981238.309,64,G14D33,R,32,17,15,13,25.3038619,-98.2106414,1,Méndez,Tamaulipas,28
250892,2007,429,El Comanche,251757.408,981636.902,96,G14D33,R,1,0,0,1,25.29928,-98.2769172,1,Méndez,Tamaulipas,28
250893,2007,430,El Mezquitito,251019.459,982448.15,131,G14D42,R,5,0,0,1,25.1720719,-98.413375,1,Méndez,Tamaulipas,28
250894,2007,431,Los Cascabeles,251126.423,982408.807,127,G14D42,R,5,0,0,1,25.1906731,-98.4024464,1,Méndez,Tamaulipas,28
250895,2007,433,Rodolfo de León Polanco,250708.728,984251.473,100,G14D41,R,0,0,0,0,25.1190911,-98.7142981,1,Méndez,Tamaulipas,28
250896,2007,434,María Diamantina Garza Dávila,250640.234,984126.518,99,G14D41,R,0,0,0,0,25.1111761,-98.6906994,1,Méndez,Tamaulipas,28
250897,2007,435,Horacio Rodríguez González,250640.739,984114.213,97,G14D41,R,0,0,0,0,25.1113164,-98.6872814,1,Méndez,Tamaulipas,28
250898,2007,437,Corral Blanco,251450.763,984014.268,89,G14D41,R,3,0,0,1,25.2474342,-98.67063,1,Méndez,Tamaulipas,28
250899,2007,438,El Bosque,251808.205,982804.824,224,G14D32,R,1,0,0,1,25.3022792,-98.4680067,1,Méndez,Tamaulipas,28
250900,2007,440,Cuatro Milpas,245811.759,983607.845,96,G14D52,R,0,0,0,0,24.9699331,-98.6021792,1,Méndez,Tamaulipas,28
250901,2007,441,El Calvario,251301.85,982203.846,106,G14D42,R,3,0,0,1,25.2171806,-98.367735,1,Méndez,Tamaulipas,28
250902,2007,442,El Último Refugio,250738.585,983609.666,109,G14D42,R,5,0,0,2,25.1273847,-98.602685,1,Méndez,Tamaulipas,28
250903,2007,443,La Reforma,250502.587,983142.827,68,G14D42,R,2,0,0,1,25.0840519,-98.5285631,1,Méndez,Tamaulipas,28
250904,2007,444,Majada del Metate,250527.729,985016.9,134,G14D41,R,0,0,0,0,25.0910358,-98.8380278,1,Méndez,Tamaulipas,28
250905,2007,445,Las Parras,251709.375,983320.676,139,G14D32,R,1,0,0,1,25.2859375,-98.5557433,1,Méndez,Tamaulipas,28
250906,2007,446,La Unión (Edelmiro Moreno Garza),251915.781,983358.178,128,G14D32,R,0,0,0,0,25.3210503,-98.5661606,1,Méndez,Tamaulipas,28
250907,2007,447,Ninguno,251358.235,981303.788,73,G14D43,R,0,0,0,0,25.2328431,-98.2177189,1,Méndez,Tamaulipas,28
250908,2007,448,Jorge Álvarez (Las Presitas),252027.113,983327.56,140,G14D32,R,5,0,0,1,25.3408647,-98.5576556,1,Méndez,Tamaulipas,28
250909,2007,450,El Columpio,252726.366,981528.705,71,G14D33,R,2,0,0,1,25.4573239,-98.2579736,1,Méndez,Tamaulipas,28
250910,2007,451,La Nutria (Ganadería Suprema),252135.079,981500.963,70,G14D33,R,4,0,0,1,25.3597442,-98.2502675,1,Méndez,Tamaulipas,28
250911,2007,452,Daniel Rivera,252058.763,981531.354,74,G14D33,R,1,0,0,1,25.3496564,-98.2587094,1,Méndez,Tamaulipas,28
250912,2007,453,El Dorado,251943.53,981420.22,71,G14D33,R,0,0,0,0,25.3287583,-98.23895,1,Méndez,Tamaulipas,28
250913,2007,454,La Nutria (Don Juan),252203.07,981513.727,70,G14D33,R,1,0,0,1,25.3675194,-98.2538131,1,Méndez,Tamaulipas,28
250914,2007,455,Blanquita,251820.527,981618.257,88,G14D33,R,1,0,0,1,25.3057019,-98.2717381,1,Méndez,Tamaulipas,28
250915,2007,456,Ninguno,250520.83,982713.936,73,G14D42,R,0,0,0,0,25.0891194,-98.4538711,1,Méndez,Tamaulipas,28
250916,2007,457,Rancho Nuevo (Atadeo Rodríguez),251324.262,983550.328,100,G14D42,R,0,0,0,0,25.2234061,-98.5973133,1,Méndez,Tamaulipas,28
250917,2007,458,El Peñascón,245526.318,982947.242,118,G14D52,R,0,0,0,0,24.9239772,-98.4964561,1,Méndez,Tamaulipas,28
250918,2007,459,Las Azucenas 2000,250651.402,983729.183,77,G14D42,R,0,0,0,0,25.1142783,-98.6247731,1,Méndez,Tamaulipas,28
250919,2007,460,San Manuel Dos,250710.297,983726.27,79,G14D42,R,0,0,0,0,25.1195269,-98.6239639,1,Méndez,Tamaulipas,28
250920,2007,461,Santa Cecilia,252138.802,980814.943,37,G14D33,R,0,0,0,0,25.3607783,-98.1374842,1,Méndez,Tamaulipas,28
250921,2007,462,Carlos Valdez Martínez,250230.89,982350.913,52,G14D42,R,0,0,0,0,25.0419139,-98.3974758,1,Méndez,Tamaulipas,28
250922,2007,463,El Cerrito,251151.349,982533.952,158,G14D42,R,0,0,0,0,25.1975969,-98.4260978,1,Méndez,Tamaulipas,28
250923,2007,464,Paso de la Loma,251607.563,983817.072,91,G14D32,R,0,0,0,0,25.2687675,-98.6380756,1,Méndez,Tamaulipas,28
250924,2007,465,Tres Amazonas,252031.39,983306.37,139,G14D32,R,0,0,0,0,25.3420528,-98.5517694,1,Méndez,Tamaulipas,28
250925,2007,466,La Nutria (Cava Oro),252243.499,981344.744,5,G14D33,R,0,0,0,0,25.3787497,-98.2290956,1,Méndez,Tamaulipas,28
250926,2007,467,San Ignacio,251224.875,983822.298,79,G14D42,R,0,0,0,0,25.2069097,-98.6395272,1,Méndez,Tamaulipas,28
250927,2008,1,Mier,262549.693,990855.299,62,G14A79,U,4762,2350,2412,1442,26.4304703,-99.1486942,1,Mier,Tamaulipas,28
250928,2008,2,Agua Negra,263152.624,991711.056,116,G14A69,R,0,0,0,0,26.5312844,-99.2864044,1,Mier,Tamaulipas,28
250929,2008,4,Las Auras,262426.657,991936.886,101,G14A79,R,0,0,0,0,26.4074047,-99.3269128,1,Mier,Tamaulipas,28
250930,2008,7,El Canaleño II,262743.002,991821.934,113,G14A79,R,0,0,0,0,26.461945,-99.3060928,1,Mier,Tamaulipas,28
250931,2008,9,El Coronel,263317.781,991106.955,78,G14A69,R,0,0,0,0,26.5549392,-99.1852653,1,Mier,Tamaulipas,28
250932,2008,10,La Crucillosa,261848.335,991148.331,89,G14A79,R,0,0,0,0,26.3134264,-99.1967586,1,Mier,Tamaulipas,28
250933,2008,11,Chilpitín,262351.19,991211.849,103,G14A79,R,0,0,0,0,26.3975528,-99.2032914,1,Mier,Tamaulipas,28
250934,2008,12,La Gloria,263035.14,991040.285,79,G14A69,R,0,0,0,0,26.5097611,-99.1778569,1,Mier,Tamaulipas,28
250935,2008,14,Huatempo,262405.535,992031.037,103,G14A78,R,0,0,0,0,26.4015375,-99.3419547,1,Mier,Tamaulipas,28
250936,2008,16,La Loma (Huatempo),262420.869,992107.747,103,G14A78,R,0,0,0,0,26.4057969,-99.3521519,1,Mier,Tamaulipas,28
250937,2008,17,Malahueco Norte,262551.777,992313.212,112,G14A78,R,0,0,0,0,26.4310492,-99.3870033,1,Mier,Tamaulipas,28
250938,2008,18,Malahuecos Sur,262441.607,992247.129,112,G14A78,R,0,0,0,0,26.4115575,-99.3797581,1,Mier,Tamaulipas,28
250939,2008,19,Matamoritos,263037.937,990705.998,70,G14A69,R,0,0,0,0,26.5105381,-99.1183328,1,Mier,Tamaulipas,28
250940,2008,21,La Morita,261658.722,991131.347,111,G14A79,R,0,0,0,0,26.2829783,-99.1920408,1,Mier,Tamaulipas,28
250941,2008,22,Los Barrera (Pasito Nuevo),262333.591,991533.79,81,G14A79,R,0,0,0,0,26.3926642,-99.2593861,1,Mier,Tamaulipas,28
250942,2008,23,San Martín,261943.259,991338.208,115,G14A79,R,0,0,0,0,26.3286831,-99.22728,1,Mier,Tamaulipas,28
250943,2008,25,Hipólito Ríos,262032.812,991117.796,97,G14A79,R,0,0,0,0,26.3424478,-99.1882767,1,Mier,Tamaulipas,28
250944,2008,28,El Saladito,262023.255,991000.158,79,G14A79,R,0,0,0,0,26.3397931,-99.1667106,1,Mier,Tamaulipas,28
250945,2008,29,Santo Domingo,261941.133,991902.828,101,G14A79,R,0,0,0,0,26.3280925,-99.3174522,1,Mier,Tamaulipas,28
250946,2008,30,El Troncón,261814.233,991337.525,104,G14A79,R,0,0,0,0,26.3039536,-99.2270903,1,Mier,Tamaulipas,28
250947,2008,31,El Cañón II,262924.097,991515.729,112,G14A79,R,0,0,0,0,26.4900269,-99.2543692,1,Mier,Tamaulipas,28
250948,2008,32,Fidel Ramos,262832.413,991312.908,104,G14A79,R,0,0,0,0,26.4756703,-99.2202522,1,Mier,Tamaulipas,28
250949,2008,33,El Abra (El Ebanito),262941.302,991218.264,110,G14A79,R,0,0,0,0,26.4948061,-99.2050733,1,Mier,Tamaulipas,28
250950,2008,35,El Pescadito,263049.229,991653.401,123,G14A69,R,0,0,0,0,26.5136747,-99.2815003,1,Mier,Tamaulipas,28
250951,2008,38,El Palmerito,262709.976,992243.704,119,G14A78,R,0,0,0,0,26.4527711,-99.3788067,1,Mier,Tamaulipas,28
250952,2008,39,El Huizachal,262823.406,992244.106,120,G14A78,R,0,0,0,0,26.4731683,-99.3789183,1,Mier,Tamaulipas,28
250953,2008,42,San Blas,263110.198,992232.416,142,G14A68,R,0,0,0,0,26.5194994,-99.3756711,1,Mier,Tamaulipas,28
250954,2008,45,Guerra Díaz,262934.654,991912.382,128,G14A79,R,0,0,0,0,26.4929594,-99.3201061,1,Mier,Tamaulipas,28
250955,2008,47,Los Maldonado,262552.258,992409.814,111,G14A78,R,0,0,0,0,26.4311828,-99.4027261,1,Mier,Tamaulipas,28
250956,2008,50,La Barranca,262506.554,992205.924,111,G14A78,R,0,0,0,0,26.4184872,-99.3683122,1,Mier,Tamaulipas,28
250957,2008,58,El Jabalí,262423.354,991849.94,91,G14A79,R,0,0,0,0,26.4064872,-99.3138722,1,Mier,Tamaulipas,28
250958,2008,59,La Herradura,262713.757,992026.422,112,G14A78,R,0,0,0,0,26.4538214,-99.3406728,1,Mier,Tamaulipas,28
250959,2008,62,El Tanquecito,261815.451,991542.645,129,G14A79,R,0,0,0,0,26.3042919,-99.2618458,1,Mier,Tamaulipas,28
250960,2008,67,Santo Domingo Sur,261850.455,991853.756,101,G14A79,R,0,0,0,0,26.3140153,-99.3149322,1,Mier,Tamaulipas,28
250961,2008,74,Los Guerra Sur,262013.8,991701.951,122,G14A79,R,0,0,0,0,26.3371667,-99.2838753,1,Mier,Tamaulipas,28
250962,2008,75,Chicharrones,262128.128,992050.789,99,G14A78,R,0,0,0,0,26.3578133,-99.3474414,1,Mier,Tamaulipas,28
250963,2008,79,El Rameño,262603.562,991424.206,90,G14A79,R,0,0,0,0,26.4343228,-99.2400572,1,Mier,Tamaulipas,28
250964,2008,80,Los Cuatro Hermanos,262115.129,991055.972,87,G14A79,R,0,0,0,0,26.3542025,-99.1822144,1,Mier,Tamaulipas,28
250965,2008,81,La Alberca,262304.704,990756.362,75,G14A79,R,0,0,0,0,26.38464,-99.1323228,1,Mier,Tamaulipas,28
250966,2008,84,El Saladito,261803.623,990911.831,97,G14A79,R,0,0,0,0,26.3010064,-99.1532864,1,Mier,Tamaulipas,28
250967,2008,85,Lampacitos,261719.198,991012.057,99,G14A79,R,0,0,0,0,26.2886661,-99.1700158,1,Mier,Tamaulipas,28
250968,2008,90,El Pasadizo,261913.506,991145.942,89,G14A79,R,0,0,0,0,26.3204183,-99.196095,1,Mier,Tamaulipas,28
250969,2008,91,El Rameño,262717.132,991442.514,92,G14A79,R,0,0,0,0,26.4547589,-99.2451428,1,Mier,Tamaulipas,28
250970,2008,92,Los Ramos,262715.305,990644.907,60,G14A79,R,0,0,0,0,26.4542514,-99.1124742,1,Mier,Tamaulipas,28
250971,2008,93,Rosie,262453.193,991238.748,70,G14A79,R,0,0,0,0,26.4147758,-99.2107633,1,Mier,Tamaulipas,28
