TIENDA_ID,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,ENTORNO_DES,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,SEGMENTO_MAESTRO_DESC,LID_UBICACION_TIENDA,DATASET,nombre,nombre_municipio,nombre_estado,carta,ambito,poblacion,masculino,femenino,viviendas
767,3,C,Base,0.0,0,0,25.67365,-100.2749,,UT_TRAFICO_VEHICULAR,TRAIN,Guadalupe,Guadalupe,Nuevo León,G14C26,U,673616,334519,339097,171149
336,3,C,Base,105.0,10,0,25.63963,-100.28821,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,Monterrey,Monterrey,Nuevo León,G14C26,U,1135512,561638,573874,297816
341,3,C,Base,81.0,10,0,25.66711,-100.29076,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,Monterrey,Monterrey,Nuevo León,G14C26,U,1135512,561638,573874,297816
258,3,CD,Hogar,101.0,12,0,25.58928,-100.25288,Hogar Reunión,UT_DENSIDAD,TRAIN,Cañadas del Sur,Monterrey,Nuevo León,G14C26,R,11,0,0,2
752,3,B,Base,169.49,0,0,25.6614,-100.40051,Barrio Competido,UT_TRAFICO_VEHICULAR,TRAIN,San Pedro Garza García,San Pedro Garza García,Nuevo León,G14C25,U,122627,57608,65019,31929
333,3,A,Hogar,124.0,10,0,25.57929,-100.2484,Clásico,UT_DENSIDAD,TRAIN,El Arroyo,Monterrey,Nuevo León,G14C26,R,3,0,0,1
577,3,C,Base,0.0,13,0,25.5977,-100.25362,Hogar Reunión,UT_DENSIDAD,TRAIN,Cañadas del Sur,Monterrey,Nuevo León,G14C26,R,11,0,0,2
261,3,C,Base,112.38,11,0,25.66352,-100.40939,Hogar Reunión,UT_DENSIDAD,TRAIN,San Pedro Garza García,San Pedro Garza García,Nuevo León,G14C25,U,122627,57608,65019,31929
262,3,BC,Receso,122.83,14,0,25.65916,-100.36804,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN,El Sendero,San Pedro Garza García,Nuevo León,G14C25,R,6,0,0,1
331,3,BC,Receso,74.0,10,0,25.67091,-100.39667,Parada Técnica,UT_GAS_URBANA,TRAIN,San Pedro Garza García,San Pedro Garza García,Nuevo León,G14C25,U,122627,57608,65019,31929
452,3,C,Base,0.0,13,0,25.62589,-100.27324,Clásico,UT_GAS_URBANA,TRAIN,Cañadas del Sur,Monterrey,Nuevo León,G14C26,R,11,0,0,2
429,3,C,Base,0.0,13,0,25.66419,-100.33111,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,Monterrey,Monterrey,Nuevo León,G14C26,U,1135512,561638,573874,297816
408,3,C,Hogar,108.84,15,11,25.60873,-100.26883,Hogar Reunión,UT_DENSIDAD,TRAIN,Cañadas del Sur,Monterrey,Nuevo León,G14C26,R,11,0,0,2
132,3,BC,Hogar,107.67,11,10,25.64953,-100.384,Oficinistas,UT_DENSIDAD,TRAIN,El Sendero,San Pedro Garza García,Nuevo León,G14C25,R,6,0,0,1
413,3,C,Base,92.17,11,5,25.62891,-100.29645,Parada Técnica,UT_GAS_URBANA,TRAIN,Cañadas del Sur,Monterrey,Nuevo León,G14C26,R,11,0,0,2
435,3,C,Hogar,87.28,13,0,25.65787,-100.40572,Hogar Reunión,UT_DENSIDAD,TRAIN,San Pedro Garza García,San Pedro Garza García,Nuevo León,G14C25,U,122627,57608,65019,31929
442,3,C,Hogar,0.0,13,0,25.65022,-100.2928,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN,Monterrey,Monterrey,Nuevo León,G14C26,U,1135512,561638,573874,297816
436,3,BC,Hogar,0.0,13,0,25.54982,-100.22381,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,Sagrados Corazones de Jesús y de María,Monterrey,Nuevo León,G14C26,R,6,0,0,1
122,3,AB,Base,0.0,12,0,25.60406,-100.2678,Hogar Reunión,UT_DENSIDAD,TRAIN,Cañadas del Sur,Monterrey,Nuevo León,G14C26,R,11,0,0,2
121,3,BC,Hogar,81.61,10,0,25.64548,-100.29303,Clásico,UT_DENSIDAD,TRAIN,Monterrey,Monterrey,Nuevo León,G14C26,U,1135512,561638,573874,297816
414,3,C,Hogar,96.49,12,5,25.57829,-100.24148,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,El Refugio (Tío Felipe),Juárez,Nuevo León,G14C26,R,0,0,0,0
443,3,A,Hogar,0.0,13,0,25.65795,-100.43849,Hogar Reunión,UT_DENSIDAD,TRAIN,La Escondida,San Pedro Garza García,Nuevo León,G14C25,R,0,0,0,0
119,3,BC,Hogar,0.0,12,0,25.65988,-100.29136,Clásico,UT_DENSIDAD,TRAIN,Monterrey,Monterrey,Nuevo León,G14C26,U,1135512,561638,573874,297816
424,3,B,Hogar,110.5,12,4,25.6241,-100.29509,Hogar Reunión,UT_DENSIDAD,TRAIN,Cañadas del Sur,Monterrey,Nuevo León,G14C26,R,11,0,0,2
375,3,C,Base,82.99,10,10,25.58959,-100.24934,Hogar Reunión,UT_GAS_URBANA,TRAIN,Cañadas del Sur,Monterrey,Nuevo León,G14C26,R,11,0,0,2
118,3,C,Hogar,112.38,10,0,25.608,-100.27007,Clásico,UT_DENSIDAD,TRAIN,Cañadas del Sur,Monterrey,Nuevo León,G14C26,R,11,0,0,2
116,3,BC,Hogar,71.5,10,0,25.65226,-100.2795,Hogar Reunión,UT_DENSIDAD,TRAIN,Guadalupe,Guadalupe,Nuevo León,G14C26,U,673616,334519,339097,171149
113,3,AB,Hogar,105.58,12,6,25.6422,-100.27802,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,Monterrey,Monterrey,Nuevo León,G14C26,U,1135512,561638,573874,297816
419,3,AB,Hogar,115.76,12,6,25.65289,-100.34605,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,Monterrey,Monterrey,Nuevo León,G14C26,U,1135512,561638,573874,297816
165,3,C,Base,0.0,13,0,25.65304,-100.28399,Clásico,UT_GAS_URBANA,TRAIN,Monterrey,Monterrey,Nuevo León,G14C26,U,1135512,561638,573874,297816
367,3,C,Receso,0.0,10,0,25.64841,-100.28547,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,Monterrey,Monterrey,Nuevo León,G14C26,U,1135512,561638,573874,297816
143,3,BC,Hogar,0.0,9,0,25.62531,-100.29113,Clásico,UT_DENSIDAD,TRAIN,Cañadas del Sur,Monterrey,Nuevo León,G14C26,R,11,0,0,2
161,3,BC,Base,75.6,9,0,25.66865,-100.40311,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,San Pedro Garza García,San Pedro Garza García,Nuevo León,G14C25,U,122627,57608,65019,31929
159,3,BC,Hogar,0.0,12,0,25.66725,-100.27725,Hogar Reunión,UT_DENSIDAD,TRAIN,Guadalupe,Guadalupe,Nuevo León,G14C26,U,673616,334519,339097,171149
158,3,AB,Hogar,0.0,12,0,25.64524,-100.27484,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,Guadalupe,Guadalupe,Nuevo León,G14C26,U,673616,334519,339097,171149
157,3,AB,Base,108.0,14,0,25.63502,-100.36374,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,El Sendero,San Pedro Garza García,Nuevo León,G14C25,R,6,0,0,1
162,3,CD,Base,126.0,10,0,25.6743,-100.40425,Oficinistas,UT_GAS_URBANA,TRAIN,San Pedro Garza García,San Pedro Garza García,Nuevo León,G14C25,U,122627,57608,65019,31929
154,3,BC,Base,81.97,11,5,25.67178,-100.28287,Oficinistas,UT_DENSIDAD,TRAIN,Guadalupe,Guadalupe,Nuevo León,G14C26,U,673616,334519,339097,171149
151,3,AB,Hogar,0.0,12,0,25.62241,-100.28827,Hogar Reunión,UT_DENSIDAD,TRAIN,Cañadas del Sur,Monterrey,Nuevo León,G14C26,R,11,0,0,2
149,3,AB,Base,0.0,13,0,25.60031,-100.26577,Hogar Reunión,UT_DENSIDAD,TRAIN,Cañadas del Sur,Monterrey,Nuevo León,G14C26,R,11,0,0,2
148,3,AB,Base,90.06,12,0,25.62791,-100.36239,Clásico,UT_DENSIDAD,TRAIN,Chipinque,San Pedro Garza García,Nuevo León,G14C25,R,8,0,0,2
391,3,BC,Base,70.85,8,3,25.65676,-100.38827,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,San Pedro Garza García,San Pedro Garza García,Nuevo León,G14C25,U,122627,57608,65019,31929
147,3,BC,Base,0.0,12,0,25.65384,-100.28962,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,Monterrey,Monterrey,Nuevo León,G14C26,U,1135512,561638,573874,297816
146,3,A,Base,84.02,12,5,25.65478,-100.38306,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,San Pedro Garza García,San Pedro Garza García,Nuevo León,G14C25,U,122627,57608,65019,31929
472,3,B,Receso,0.0,13,0,25.65847,-100.36536,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN,El Sendero,San Pedro Garza García,Nuevo León,G14C25,R,6,0,0,1
471,3,B,Base,0.0,13,0,25.65677,-100.33659,Parada Técnica,UT_DENSIDAD,TRAIN,Monterrey,Monterrey,Nuevo León,G14C26,U,1135512,561638,573874,297816
139,3,AB,Hogar,129.6,10,0,25.63525,-100.37125,Clásico,UT_DENSIDAD,TRAIN,El Sendero,San Pedro Garza García,Nuevo León,G14C25,R,6,0,0,1
138,3,AB,Receso,114.4,10,0,25.65744,-100.36574,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,El Sendero,San Pedro Garza García,Nuevo León,G14C25,R,6,0,0,1
396,3,AB,Receso,112.95,12,10,25.56043,-100.232,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,Sagrados Corazones de Jesús y de María,Monterrey,Nuevo León,G14C26,R,6,0,0,1
134,3,AB,Receso,115.2,10,0,25.66256,-100.36801,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,San Pedro Garza García,San Pedro Garza García,Nuevo León,G14C25,U,122627,57608,65019,31929
445,3,C,Base,0.0,13,0,25.65845,-100.28419,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,Monterrey,Monterrey,Nuevo León,G14C26,U,1135512,561638,573874,297816
133,3,C,Receso,114.67,12,0,25.66034,-100.28202,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,Guadalupe,Guadalupe,Nuevo León,G14C26,U,673616,334519,339097,171149
444,3,D,Hogar,0.0,13,0,25.5866,-100.24493,Hogar Reunión,UT_DENSIDAD,TRAIN,El Refugio (Tío Felipe),Juárez,Nuevo León,G14C26,R,0,0,0,0
692,4,C,Hogar,0.0,0,0,25.64549,-100.15797,Hogar Reunión,UT_DENSIDAD,TRAIN,Valle de Juárez,Juárez,Nuevo León,G14C26,R,1119,557,562,242
697,4,C,Base,0.0,0,0,25.64114,-100.15849,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,Valle de Juárez,Juárez,Nuevo León,G14C26,R,1119,557,562,242
701,4,C,Base,97.88,13,0,25.66395,-100.15029,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,Las Escobas,Guadalupe,Nuevo León,G14C26,U,3930,1964,1966,1050
695,4,C,Hogar,0.0,0,0,25.64133,-100.06171,Hogar Reunión,UT_DENSIDAD,TRAIN,Mirador de la Montaña,Juárez,Nuevo León,G14C26,R,296,157,139,72
693,4,C,Hogar,0.0,0,0,25.68688,-100.09822,Parada Técnica,UT_DENSIDAD,TRAIN,Calderón,Juárez,Nuevo León,G14C26,R,231,130,101,36
52,4,C,Base,104.08,12,6,25.65314,-100.1115,Parada Técnica,UT_GAS_URBANA,TRAIN,Quinta Ruth,Juárez,Nuevo León,G14C26,R,2,0,0,1
709,4,C,Base,0.0,0,0,25.64914,-100.16257,Parada Técnica,UT_GAS_URBANA,TRAIN,Valle de Juárez,Juárez,Nuevo León,G14C26,R,1119,557,562,242
56,4,D,Hogar,98.35,12,7,25.67128,-100.08602,Hogar Reunión,UT_DENSIDAD,TRAIN,Los Laureles,Juárez,Nuevo León,G14C26,R,0,0,0,0
711,4,C,Hogar,97.84,13,0,25.68007,-100.16831,Hogar Reunión,UT_DENSIDAD,TRAIN,Las Escobas,Guadalupe,Nuevo León,G14C26,R,5,0,0,1
712,4,B,Base,0.0,0,0,25.63907,-100.14898,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,Centro Habitacional Burócratas de Guadalupe,Juárez,Nuevo León,G14C26,R,668,343,325,164
267,4,C,Base,118.0,12,13,25.67022,-100.18105,Hogar Reunión,UT_DENSIDAD,TRAIN,Las Escobas,Guadalupe,Nuevo León,G14C26,R,5,0,0,1
717,4,C,Hogar,110.99,14,0,25.637,-100.1251,Hogar Reunión,UT_DENSIDAD,TRAIN,Héctor Caballero,Juárez,Nuevo León,G14C26,U,5812,2969,2843,1356
727,4,C,Hogar,0.0,0,0,25.64184,-100.10777,Hogar Reunión,UT_DENSIDAD,TRAIN,La Pagua,Juárez,Nuevo León,G14C26,R,9,0,0,2
728,4,C,Hogar,94.59,13,0,25.66763,-100.18443,Hogar Reunión,UT_DENSIDAD,TRAIN,Las Escobas,Guadalupe,Nuevo León,G14C26,R,5,0,0,1
264,4,C,Base,117.0,13,9,25.68144,-100.16911,Hogar Reunión,UT_DENSIDAD,TRAIN,Las Escobas,Guadalupe,Nuevo León,G14C26,R,5,0,0,1
763,4,C,Base,0.0,0,0,25.62994,-100.17502,Hogar Reunión,UT_GAS_URBANA,TRAIN,Jardines de la Silla (Jardines),Juárez,Nuevo León,G14C26,U,53742,26947,26795,13686
286,4,CD,Receso,106.0,10,0,25.65147,-100.10713,Parada Técnica,UT_GAS_URBANA,TRAIN,Quinta Ruth,Juárez,Nuevo León,G14C26,R,2,0,0,1
641,4,C,Receso,88.39,13,0,25.66455,-100.15575,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,Las Escobas,Guadalupe,Nuevo León,G14C26,R,5,0,0,1
643,4,C,Hogar,117.03,13,0,25.65151,-100.18677,Hogar Reunión,UT_DENSIDAD,TRAIN,Jardines de la Silla (Jardines),Juárez,Nuevo León,G14C26,U,53742,26947,26795,13686
297,4,C,Hogar,83.0,11,0,25.63888,-100.17997,Hogar Reunión,UT_DENSIDAD,TRAIN,Jardines de la Silla (Jardines),Juárez,Nuevo León,G14C26,U,53742,26947,26795,13686
645,4,C,Hogar,107.67,13,0,25.66766,-100.2033,Hogar Reunión,UT_DENSIDAD,TRAIN,Las Escobas,Guadalupe,Nuevo León,G14C26,R,5,0,0,1
649,4,C,Hogar,96.12,13,0,25.68285,-100.16291,Hogar Reunión,UT_DENSIDAD,TRAIN,Las Escobas,Guadalupe,Nuevo León,G14C26,R,5,0,0,1
294,4,CD,Hogar,100.0,10,0,25.65195,-100.08189,Oficinistas,UT_CARRETERA_GAS,TRAIN,Ciudad Benito Juárez,Juárez,Nuevo León,G14C26,U,151893,76140,75753,39498
293,4,CD,Base,103.0,10,0,25.64159,-100.09377,Parada Técnica,UT_CARRETERA_GAS,TRAIN,Ciudad Benito Juárez,Juárez,Nuevo León,G14C26,U,151893,76140,75753,39498
655,4,C,Hogar,0.0,0,0,25.64333,-100.13593,Hogar Reunión,UT_DENSIDAD,TRAIN,Zirándaro,Juárez,Nuevo León,G14C26,R,30,16,14,9
657,4,C,Base,0.0,0,0,25.62437,-100.06568,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,Doce de Octubre,Juárez,Nuevo León,G14C26,R,289,148,141,80
658,4,C,Base,0.0,0,0,25.64325,-100.09237,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,Ciudad Benito Juárez,Juárez,Nuevo León,G14C26,U,151893,76140,75753,39498
32,4,C,Hogar,83.92,9,0,25.66615,-100.13315,Hogar Reunión,UT_DENSIDAD,TRAIN,Las Escobas,Guadalupe,Nuevo León,G14C26,U,3930,1964,1966,1050
665,4,C,Hogar,120.91,13,0,25.66052,-100.18487,Hogar Reunión,UT_DENSIDAD,TRAIN,Jardines de la Silla (Jardines),Juárez,Nuevo León,G14C26,U,53742,26947,26795,13686
691,4,C,Hogar,119.33,13,0,25.66351,-100.17908,Hogar Reunión,UT_DENSIDAD,TRAIN,Las Escobas,Guadalupe,Nuevo León,G14C26,R,5,0,0,1
672,4,C,Base,0.0,0,0,25.64168,-100.08912,Parada Técnica,UT_GAS_URBANA,TRAIN,Ciudad Benito Juárez,Juárez,Nuevo León,G14C26,U,151893,76140,75753,39498
673,4,C,Base,111.41,13,0,25.64503,-100.17097,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,Jardines de la Silla (Jardines),Juárez,Nuevo León,G14C26,U,53742,26947,26795,13686
278,4,C,Hogar,112.52,12,0,25.65557,-100.08114,Hogar Reunión,UT_CARRETERA_GAS,TRAIN,Ciudad Benito Juárez,Juárez,Nuevo León,G14C26,U,151893,76140,75753,39498
37,4,D,Hogar,109.93,12,0,25.61395,-100.17367,Hogar Reunión,UT_DENSIDAD,TRAIN,La Maestranza,Juárez,Nuevo León,G14C26,R,133,78,55,35
43,4,CD,Hogar,0.0,12,0,25.61009,-100.15445,Hogar Reunión,UT_DENSIDAD,TRAIN,Diana Laura,Juárez,Nuevo León,G14C26,R,0,0,0,0
44,4,CD,Hogar,93.28,12,9,25.61295,-100.15086,Hogar Reunión,UT_DENSIDAD,TRAIN,Arboledas de San Roque,Juárez,Nuevo León,G14C26,U,25793,13158,12635,6418
685,4,C,Base,0.0,0,0,25.62251,-100.11564,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,La Herradura,Juárez,Nuevo León,G14C26,R,4,0,0,1
687,4,C,Hogar,135.12,13,0,25.66008,-100.20738,Hogar Reunión,UT_DENSIDAD,TRAIN,Los Alamitos,Guadalupe,Nuevo León,G14C26,R,0,0,0,0
688,4,C,Base,114.99,13,0,25.66385,-100.16292,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,Las Escobas,Guadalupe,Nuevo León,G14C26,R,5,0,0,1
689,4,C,Hogar,124.11,13,0,25.6576,-100.19825,Hogar Reunión,UT_DENSIDAD,TRAIN,Los Alamitos,Guadalupe,Nuevo León,G14C26,R,0,0,0,0
45,4,CD,Hogar,95.22,14,7,25.60885,-100.15186,Hogar Reunión,UT_DENSIDAD,TRAIN,Diana Laura,Juárez,Nuevo León,G14C26,R,0,0,0,0
842,4,C,Hogar,86.38,12,0,25.66859,-100.20566,Hogar Reunión,UT_DENSIDAD,TRAIN,Las Escobas,Guadalupe,Nuevo León,G14C26,R,5,0,0,1
249,4,D,Base,110.0,10,0,25.64624,-100.09664,Parada Técnica,UT_GAS_URBANA,TRAIN,Ciudad Benito Juárez,Juárez,Nuevo León,G14C26,U,151893,76140,75753,39498
101,4,C,Hogar,0.0,13,0,25.6252,-100.11314,Hogar Reunión,UT_DENSIDAD,TRAIN,La Herradura,Juárez,Nuevo León,G14C26,R,4,0,0,1
794,4,C,Hogar,108.38,14,0,25.62578,-100.10845,Hogar Reunión,UT_DENSIDAD,TRAIN,El Ofertón de Cantú,Juárez,Nuevo León,G14C26,R,4,0,0,1
104,4,C,Hogar,0.0,13,0,25.66592,-100.09583,Hogar Reunión,UT_DENSIDAD,TRAIN,Calderón,Juárez,Nuevo León,G14C26,R,231,130,101,36
109,4,B,Hogar,0.0,13,0,25.6497,-100.07945,Hogar Reunión,UT_DENSIDAD,TRAIN,Ciudad Benito Juárez,Juárez,Nuevo León,G14C26,U,151893,76140,75753,39498
238,4,C,Hogar,125.16,12,14,25.67126,-100.15907,Hogar Reunión,UT_DENSIDAD,TRAIN,Las Escobas,Guadalupe,Nuevo León,G14C26,R,5,0,0,1
112,4,B,Base,0.0,13,0,25.63771,-100.14633,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,Valle de Vaquerías,Juárez,Nuevo León,G14C26,U,2908,1439,1469,773
233,4,C,Base,102.97,13,10,25.6675,-100.17705,Oficinistas,UT_GAS_URBANA,TRAIN,Las Escobas,Guadalupe,Nuevo León,G14C26,R,5,0,0,1
812,4,C,Hogar,106.61,14,0,25.63369,-100.08873,Hogar Reunión,UT_DENSIDAD,TRAIN,Santa Magdalena,Juárez,Nuevo León,G14C26,R,0,0,0,0
225,4,D,Base,118.72,10,0,25.65933,-100.1462,Hogar Reunión,UT_GAS_URBANA,TRAIN,Zirándaro,Juárez,Nuevo León,G14C26,R,30,16,14,9
825,4,C,Hogar,116.88,13,0,25.621,-100.1357,Hogar Reunión,UT_DENSIDAD,TRAIN,Las Almas (La Borrada),Juárez,Nuevo León,G14C26,R,3,0,0,1
829,4,C,Hogar,115.45,14,0,25.6583,-100.0982,,UT_DENSIDAD,TRAIN,Ciudad Benito Juárez,Juárez,Nuevo León,G14C26,U,151893,76140,75753,39498
788,4,C,Hogar,102.92,14,0,25.62279,-100.14207,Hogar Reunión,UT_DENSIDAD,TRAIN,Las Almas (La Borrada),Juárez,Nuevo León,G14C26,R,3,0,0,1
845,4,C,Hogar,106.03,14,0,25.6792,-100.179,Hogar Reunión,UT_DENSIDAD,TRAIN,Las Escobas,Guadalupe,Nuevo León,G14C26,R,5,0,0,1
128,4,BC,Base,95.54,10,6,25.65119,-100.19772,Hogar Reunión,UT_DENSIDAD,TRAIN,Los Alamitos,Guadalupe,Nuevo León,G14C26,R,0,0,0,0
216,4,C,Hogar,130.4,12,0,25.62346,-100.17471,Hogar Reunión,UT_DENSIDAD,TRAIN,Los Naranjos,Juárez,Nuevo León,G14C26,R,34,15,19,7
724,4,C,Hogar,0.0,0,0,25.63517,-100.18604,Hogar Reunión,UT_DENSIDAD,TRAIN,Jardines de la Silla (Jardines),Juárez,Nuevo León,G14C26,U,53742,26947,26795,13686
861,4,C,Base,0.0,0,0,25.69839,-100.11424,Hogar Reunión,UT_DENSIDAD,TRAIN,Anzures,Juárez,Nuevo León,G14C26,R,0,0,0,0
862,4,C,Hogar,0.0,0,0,25.64401,-100.14872,Hogar Reunión,UT_DENSIDAD,TRAIN,Centro Habitacional Burócratas de Guadalupe,Juárez,Nuevo León,G14C26,R,668,343,325,164
868,4,C,Hogar,0.0,0,0,25.64498,-100.10663,Barrio Competido,UT_DENSIDAD,TRAIN,La Pagua,Juárez,Nuevo León,G14C26,R,9,0,0,2
198,4,BC,Base,118.0,10,0,25.64738,-100.09982,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,Ciudad Benito Juárez,Juárez,Nuevo León,G14C26,U,151893,76140,75753,39498
163,4,C,Base,114.24,12,11,25.64966,-100.18897,Hogar Reunión,UT_GAS_URBANA,TRAIN,Jardines de la Silla (Jardines),Juárez,Nuevo León,G14C26,U,53742,26947,26795,13686
759,4,C,Hogar,0.0,0,0,25.61631,-100.13266,Hogar Reunión,UT_DENSIDAD,TRAIN,Arboledas de San Roque,Juárez,Nuevo León,G14C26,U,25793,13158,12635,6418
63,4,D,Hogar,108.53,12,5,25.66645,-100.10365,Hogar Reunión,UT_DENSIDAD,TRAIN,Las Margaritas,Juárez,Nuevo León,G14C26,R,16,9,7,4
263,4,C,Hogar,144.12,13,12,25.67809,-100.16256,Hogar Reunión,UT_DENSIDAD,TRAIN,Las Escobas,Guadalupe,Nuevo León,G14C26,R,5,0,0,1
67,4,C,Receso,97.71,12,6,25.67955,-100.11205,Parada Técnica,UT_CARRETERA_GAS,TRAIN,Calderón,Juárez,Nuevo León,G14C26,R,231,130,101,36
741,4,C,Hogar,0.0,0,0,25.6503,-100.09787,Hogar Reunión,UT_DENSIDAD,TRAIN,Ciudad Benito Juárez,Juárez,Nuevo León,G14C26,U,151893,76140,75753,39498
68,4,D,Hogar,102.87,13,7,25.64911,-100.1431,Hogar Reunión,UT_GAS_URBANA,TRAIN,Zirándaro,Juárez,Nuevo León,G14C26,R,30,16,14,9
751,4,C,Hogar,0.0,0,0,25.68108,-100.07976,Hogar Reunión,UT_DENSIDAD,TRAIN,El Ebanito,Juárez,Nuevo León,G14C26,R,7,4,3,4
69,4,C,Hogar,101.82,12,7,25.61119,-100.17794,Hogar Reunión,UT_DENSIDAD,TRAIN,La Maestranza,Juárez,Nuevo León,G14C26,R,133,78,55,35
257,4,C,Hogar,106.0,12,14,25.66678,-100.16033,Hogar Reunión,UT_DENSIDAD,TRAIN,Las Escobas,Guadalupe,Nuevo León,G14C26,R,5,0,0,1
755,4,C,Hogar,0.0,0,0,25.6718,-100.07631,Barrio Competido,UT_DENSIDAD,TRAIN,Los Laureles,Juárez,Nuevo León,G14C26,R,0,0,0,0
756,4,C,Hogar,0.0,0,0,25.63392,-100.12148,Hogar Reunión,UT_DENSIDAD,TRAIN,La Paz (Camino a la Paz),Juárez,Nuevo León,G14C26,R,8,6,2,5
758,4,C,Base,0.0,0,0,25.62464,-100.11749,Parada Técnica,UT_GAS_URBANA,TRAIN,La Paz (Camino a la Paz),Juárez,Nuevo León,G14C26,R,8,6,2,5
76,4,CD,Hogar,109.21,13,7,25.6064,-100.16801,Hogar Reunión,UT_DENSIDAD,TRAIN,Los Rehiletes,Juárez,Nuevo León,G14C26,R,117,53,64,37
62,4,CD,Base,85.25,12,9,25.64195,-100.11259,Hogar Reunión,UT_DENSIDAD,TRAIN,La Pagua,Juárez,Nuevo León,G14C26,R,9,0,0,2
762,4,C,Hogar,0.0,0,0,25.6793,-100.09175,Hogar Reunión,UT_DENSIDAD,TRAIN,Calderón,Juárez,Nuevo León,G14C26,R,231,130,101,36
256,4,C,Hogar,95.0,10,0,25.65545,-100.12373,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,Quinta Ruth,Juárez,Nuevo León,G14C26,R,2,0,0,1
78,4,CD,Hogar,115.44,13,9,25.68897,-100.11577,Hogar Reunión,UT_DENSIDAD,TRAIN,Anzures,Juárez,Nuevo León,G14C26,R,0,0,0,0
85,4,C,Receso,116.98,14,10,25.64717,-100.09112,Oficinistas,UT_DENSIDAD,TRAIN,Ciudad Benito Juárez,Juárez,Nuevo León,G14C26,U,151893,76140,75753,39498
776,4,C,Hogar,0.0,0,0,25.61936,-100.12416,Oficinistas,UT_DENSIDAD,TRAIN,La Paz (Camino a la Paz),Juárez,Nuevo León,G14C26,R,8,6,2,5
86,4,C,Hogar,116.12,12,9,25.68957,-100.11101,Hogar Reunión,UT_DENSIDAD,TRAIN,Anzures,Juárez,Nuevo León,G14C26,R,0,0,0,0
89,4,B,Hogar,115.77,12,9,25.64365,-100.08587,Hogar Reunión,UT_DENSIDAD,TRAIN,Ciudad Benito Juárez,Juárez,Nuevo León,G14C26,U,151893,76140,75753,39498
778,4,C,Base,0.0,0,0,25.64885,-100.08403,Barrio Competido,UT_TRAFICO_VEHICULAR,TRAIN,Ciudad Benito Juárez,Juárez,Nuevo León,G14C26,U,151893,76140,75753,39498
781,4,C,Hogar,89.47,13,0,25.6386,-100.1923,Hogar Reunión,UT_DENSIDAD,TRAIN,Los Alamitos,Guadalupe,Nuevo León,G14C26,R,0,0,0,0
96,4,C,Base,92.45,11,10,25.64882,-100.11601,Hogar Reunión,UT_DENSIDAD,TRAIN,Quinta Ruth,Juárez,Nuevo León,G14C26,R,2,0,0,1
782,4,C,Hogar,0.0,0,0,25.6037,-100.1814,Barrio Competido,UT_DENSIDAD,TRAIN,Bosques de San Pedro,Juárez,Nuevo León,G14C26,R,1817,935,882,436
787,4,C,Hogar,0.0,0,0,25.61143,-100.14326,Barrio Competido,UT_DENSIDAD,TRAIN,Arboledas de San Roque,Juárez,Nuevo León,G14C26,U,25793,13158,12635,6418
476,4,C,Base,97.14,13,17,25.65174,-100.16009,Hogar Reunión,UT_GAS_URBANA,TRAIN,Valle de Juárez,Juárez,Nuevo León,G14C26,R,1119,557,562,242
